id,pharmacyId,name,address,phone1,phone2,weekStart,weekEnd,sourceFile,importedAt
duty-00350,,ELEMAWUSSI,"Adétikopé, Médina, Nationale N°1, avant PIA (Plateforme Industrielle)",92 34 06 80,97 67 09 37,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00351,,SATIS,Agoè-Logopé face CEG Agoègnivé Ouest (Kossigan) sur la rue de 50m,70 44 85 17,,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00352,,DAFEANNE,"Agoè-sogbossito,Route reliant le contournement au camp GP,à 300m de l'espace de loisirs privilège plus.",70 77 69 42,92 62 44 44,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00353,,CHARITE,A côté du CEG d'Agoè-Nyivé,22 25 12 60,90 65 21 90,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00354,,MAA-LA,Agoè Demakpoè à côté de AZ Batiment non loin de l'école la Référence,90 10 60 92,22 51 07 80,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00355,,GANFAT,AGOE DALIKO près du Carf EDEM (CAMP GP),22 55 08 15,70 22 15 15,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00356,,ZOPOMAHE,"ZOPOMAHE, sur la route Zossimé - Sanguera à côté de la salle des témoins de Jehovah",96 28 34 10,98 80 68 83,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00357,,EL-SALI,"Rte Lomé-Kpalimé, Aflao Apédokoè Gbomamé, à 50 m de la quaincaillerie MACO",97 53 44 44,70 12 44 44,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00358,,MAWULOM,Agoè Nyivé quartier Athiémé Carrefour kponsé,99 34 97 97,70 17 87 87,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00359,,NOUVELLE TULIPE,Rte de Mission - Tové; Près de la station CAP Agoè-Légbassito,99 47 00 70,,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00360,,GRATITUDE,Agoè Legbassito Zovadjin non loin du carrefour Avinato,92 18 94 85,,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00361,,VERONIQUE,Avépozo en face de l'école nationale de gendarmerie D'Avépozo,92 03 40 40,96 68 53 53,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00362,,LE DESTIN,A côté de l'Agence ECOBANK de Baguida,70 41 15 41,,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00363,,SAINT PIO,"KLOBATEME, non loin du CMS Klobatèmé et près du complexe scolaire Le Bon Samaritain",93 40 40 40,96 86 86 86,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00364,,LA PATIENCE,"DJAGBLE, A 300 mètres du CMS (Ayokléfé)",70 05 23 39,96 12 26 06,2026-08-17T00:00:00.000Z,2026-08-24T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00365,,STE RITA,"Route pavée, Doulassamé - Face Hôtel SANA",96 80 09 70,72 43 49 39,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00366,,ETOILES,10 Av. Nouvelle Marche,22 21 88 47,96 27 05 05,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00367,,AMESSIAME-BE,Marché de Bè,96 32 97 60,70 49 96 29,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00368,,OCAM,Rue de l'ENTENTE,22 21 62 05,92 85 99 55,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00369,,PORT,Face Hôtel Sarakawa,22 27 61 88,70 41 54 53,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00370,,ADJOLOLO,"1319, Rue de la Charité proche du CMS de Nyekonakpoe",70 49 95 00,97 93 86 59,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00371,,HOPITAL,Face Hôpital CHU-Tokoin,22 20 08 08,79 69 08 08,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00372,,AGBEGNIGAN,"Tokoin Ramco - Gbadago, Av. de la Libération, près du PRÊT À MANGER",70 20 00 00,96 77 33 33,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00373,,BON SECOURS,Rue du Grand Collège du Plateau - Cassablanca,70 45 76 74,96 80 08 83,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00374,,BAH,"Bd Zio, Face EPP Hédzranawé",22 26 03 20,90 55 79 59,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00375,,CITRUS,"Attiégou Carrefour DVA, Grand Contournement",70 44 59 24,96 80 09 03,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00376,,ISIS,Avenue Jean Paul II près des rails NUKAFU Gakpoto,70 44 83 87,,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00377,,YEM-BLA,"258, Av. Akéï face à la Résidence",22 26 76 51,90 88 98 72,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00378,,FRATERNITE,Hédzranawé près de la Clinique St Joseph,22 26 81 55,96 80 09 19,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00379,,APOTHEKA,"Face siège Fédération Togolaise de Football, route de Kegué",22 61 57 75,70 44 33 33,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00380,,O GRAIN D'OR,"Ahadji - Kpota, Rue Carrefour Zorrobar, Grand Contournement, Lomé",71 90 11 66,22 71 90 06,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00381,,SEPOPO,"ADAKPAME grand contournement, rond point Sawleto non loin de la station Somayaf",70 34 65 65,79 50 80 41,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00382,,PHARMACIE 2000,BE KPOTA près du Marché Dzifa,96 37 94 25,22 70 85 87,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00383,,BETHEL,"ADIDOGOME Soviépé, bd du 30 Août, face OraBank et Banque Atlantique",22 25 23 70,91 86 29 87,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00384,,DES ECOLES,"Face Lycée Technique Adidogomé et près du CEG, Route de Kpalimé",22 51 75 75,96 80 09 14,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00385,,EL-NISSI,"Rte Lomé-Kpalimé, carrefour Apédokoè-Gbomamé à 200 m de la station total d'Apédokoè",99 73 39 32,70 17 97 08,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00386,,HOSANNA,"Carrefour Sagbado-Sémékonawo, en face de la station service SANOL",97 77 69 59,92 53 50 00,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00387,,MAGNIFICAT,"Adidogomé yokoè Agblégan, rue de la pampa  à 100m du palais royal de Yokoè",70 44 51 59,93 29 07 37,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00388,,GREENRX,Segbe dans l'immeuble Mabiz Plaza Non loin du Rond point Douane,92 96 19 19,22 55 61 88,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00389,,MATHILDA,Route PATASSE - Lomégan - ODEF,93 02 52 12,,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00390,,EL-SHADAI,Face Ecole Théologie ESTAO,22 51 44 25,96 80 09 10,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00391,,ENOULI,Derrière la gare routière d'Agbalepedogan 05 BP 633,22 55 86 46,93 63 29 29,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00392,,LE GALIEN,Rue Pavée d'Adidoadin,22 51 71 71,96 80 09 21,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00393,,DES ROSES,"AGOE - Vakpossito, près de l'entreprise de l'Union",70 42 37 72,96 80 09 62,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00394,,BETANIA,"Rue Sito, Totsi-Glenkomé non loin de la salle des Témoins de Jéhovah",96 80 10 11,70 43 89 40,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00395,,VOLONTAS DEI,"Avédji, Carrefour  ""SUN CITY"", face à l'ancien bar Sun City",70 42 23 60,91 21 25 97,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00396,,EL-SHAMMAH,Sise à Amadahomé à côté de la Maison des Jeunes 04BP: 1004,70 43 25 85,22 25 88 42,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00397,,NOTRE DAME DE LOURDES,"Carrefour Maison Blanche en allant à ""Deux Lions"" en face de STAM",70 44 01 01,96 80 10 19,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00398,,LA GRÂCE,Près de l’Auberge Sahara avant la Station SUN AGIP Agoè,22 25 91 65,90 56 16 81,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00399,,LE ROCHER,"Agoè zongo, sur la route national N°1, près du terrain de jeu de golf",92 30 06 56,99 08 05 01,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00400,,ZILIDJI,Derrière le marche d'agoè zongo,92 61 66 08,,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00401,,REGINA PACIS,"ADETIKOPE, Rte National N°1 près du bar Sous l'Antenne",70 45 98 58,96 55 71 55,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00402,,KOBOYO,"DAVIE, rte de la Nationale No 1 avant le péage de Davié en face de la Station Sanol",93 70 48 12,93 70 34 78,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00403,,ESPACE VIE,AGOE Logopé non loin de place de Loisir BKS 2,99 85 89 07,,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00404,,AUREOLE,Agoè Trokpossimé au carrefour camp GP à 50m de l'EPP du camp GP,70 70 98 98,96 89 96 96,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00405,,EMMAÜS,Sur la route de Mission Tové à côté du bar Solidarité,70 40 25 40,96 80 09 12,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00406,,ZOSSIME,"AGOE - Zossimé, près du marché",22 55 43 52,70 46 26 64,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00407,,SAINT SYLVESTRE,"Zanguéra,Quartier Sanyramé, non loin du rond-point Sanyramé",93 51 51 98,,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00408,,ST PHILIPPE,"SANGUERA, Rte Lomé - Kpalimé près de la Station service OANDO",90 67 33 24,99 99 80 04,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00409,,EVA,"SANGUERA, Klikamé, Non loin du T-OIL",92 16 32 32,,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00410,,A DIEU LA GLOIRE,"Marché de Légbassito, à côté de la Poste, sur le grand contournement",93 26 36 00,,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00411,,MAWUNYO,"AGOE-Sogbossito, route de Mission TOVE en face de la station OANDO",70 42 34 64,,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00412,,BAGUIDA,Face CMS de Baguida,70 42 47 77,,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00413,,LA FLAMME D'AMOUR,Qt. Bobole kope / Kpogan Non Loin du cimétière Zogbedjimonou de Kpogan,70 45 70 14,,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00414,,SIKA,"DJAGBLE, Hiheatro à 200m du complexe scolaire la Perseverance rte Akakope-Gbamakope",92 62 06 51,97 10 75 75,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00415,,AJP-ABOLAVE,"Djablé,sur la route d'abolavé, non loin  de l'Institut Scolaire le Souverain",90 41 34 02,90 36 07 53,2026-08-24T00:00:00.000Z,2026-08-31T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00416,,BON PASTEUR,"44 Av. de la libération, en face de Brother Home",22 21 13 67,91 43 44 84,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00417,,3IEME ARRONDISSEMENT,"Bd. du 13 Janvier, près de l'Immeuble FIATA",22 21 52 27,96 32 97 71,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00418,,BON SAMARITAIN,BE PA de SOUZA / Hôpital de BE,22 21 45 30,91 34 41 94,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00419,,BIOVA,Bd. Houphët-Boigny,22 34 50 93,70 23 19 23,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00420,,HORIZON,"165, Bd du 13 janvier Nyékonakpoè. Face Sapeurs-Pompiers à côté de l'immeuble A.AC.",22 20 42 42,90 56 52 56,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00421,,JUSTINE,"291, Bd des Armées - Tokoin Habitat",96 80 09 31,22 21 00 01,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00422,,GBOSSIME,"376, Boulevard de la Kara 08 B.P.: 80859 Lomé-TOGO",22 22 50 50,92 47 61 21,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00423,,NOTRE DAME,Rte de l'Aéroport entre la foire TOGO 2000 et l'Aéroport,96 80 10 12,,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00424,,LA PROSPERITE,Bd Eyadéma entre l'immeuble EDA OBA et la Direction Police Judiciaire (DPJ),96 80 09 91,70 44 86 96,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00425,,MADINA,WUITI en face de la cité de la CNSS à côté de UTB Novissi,91 18 33 33,99 99 78 58,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00426,,ST PIERRE,Sagboville Hédzranawé. Boulevard Haho,22 26 19 73,70 43 26 67,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00427,,DEO GRATIAS,Rue Notre Dame de la Miséricorde KEGUE DINGBLE,96 28 57 13,96 80 08 93,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00428,,PEUPLE,"Rue Santiagou, près du marché NUKAFU 06 BP 61217 Lomé 06",22 61 37 29,98 25 04 86,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00429,,BA-AYETA,"KEGUE, Zogbédji non loin de la station NRL( ancienne station Ouando)",97 72 69 69,71 32 33 33,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00430,,CHRIST-ROI,Kagomé,22 27 46 66,97 77 12 31,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00431,,MAËLYS,"1688, Bd Malfakassa - Bè Kpota en Face de NETADI",22 27 60 19,70 44 86 79,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00432,,MISERICORDE,"BE-KPOTA à 300M de NISSAN, A côté de la Station MRS",96 80 09 45,,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00433,,DE LA CITE,Boulevard du 30 Août - BP 8461 - LOME - TOGO,22 25 01 25,99 08 15 35,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00434,,EPIPHANIA,"Rue de La Pampa, Carrefour AGBEMADON, ADIDOGOME",70 40 10 52,96 80 10 04,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00435,,BESDA,"Route de Kpalimé , Adidogomé Aménopé 04 BP : 604 Lomé - TOGO",22 51 05 29,70 42 68 25,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00436,,CONSEIL,Carrefour du CEG Sagbado Logoté,93 10 92 92,96 80 21 37,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00437,,DODJI,"Ségbé Akato, immeuble Akato plage non loin de l'Eglise Catholique d'Akato",70 29 16 77,97 74 28 36,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00438,,POINT E,"506, rue 129 Aflao Gakli (Kiniti Gomè), à Djidjolé dans le von de la pharmacie Djidjolé",22 51 91 71,90 37 45 96,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00439,,VERTE,Face Ecole du Parti Klikamé,22 25 03 26,91 98 50 17,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00440,,DELALI,En face de l'hôpital de Cacavéli à 100m entre la Cour d'Appel et le marché de Cacavéli,93 64 53 72,99 29 13 13,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00441,,NATION,Face ancien Marché TOTSI,22 25 99 65,96 80 09 47,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00442,,LAUS DEO,"Rte de Léo 2OOO, face Clinique Besthesda - quartier Adidoadin",22 25 15 05,93 00 65 75,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00443,,VITAFLORE,Agoè Vakpossito à 100 m de la station Shell Agoè Vakpossito,70 40 22 86,,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00444,,MAINA,"Quartier AVEDJI, non loin de Hôpital Source de Vie, à 500m du Carrefour Y",70 43 65 34,96 80 10 15,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00445,,ADOUNI,"Vakpossito-Logogomé, près du carrefour AISED",70 39 39 39,97 08 79 79,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00446,,IRIS,"Amadahomé, Imm. Havon, A 500m de la station CAP, Rue 50m à coté des Casses Auto",91 68 48 04,99 98 00 70,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00447,,NABINE,Sise à Agoè Anomé dit Plateau (Route du Bar Plateau),93 36 26 26,99 01 77 77,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00448,,ADONAÏ,Face Hôtel la Plantation à Agoè-Nyivé,22 50 04 05,,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00449,,TAKOE,Avant la station CAP ESSO de Zongo (côté opposé),91 55 18 04,96 80 09 77,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00450,,ZONGO,Togblékopé carrefour Hermann entre Orabank et la station Sanol Togblékopé,70 49 96 55,99 99 22 39,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00451,,AMEN,"Marché Adétikopé, près de l'Eglise Catholique Christ-Roi",90 88 55 88,97 18 02 02,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00452,,DENIS,"AGOE Kové, Carrefour Kpogli",93 08 46 40,96 74 03 80,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00453,,ABRAHAM,AGOE - Logopé Kossigan,22 50 10 00,92 25 99 83,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00454,,EXCELLENCE,AGOE Démakpoé Voie CEDEAO,22 50 24 47,93 27 95 54,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
duty-00455,,VITAS,Située à Agoè Assiyéyé du côté ouest,22 25 63 43,,2026-08-31T00:00:00.000Z,2026-09-07T00:00:00.000Z,TDG Pharmacies 2026-2027.xlsx,2026-07-02T22:53:58.138Z
